"Ensembl_gene_ID","baseMean_all_samples","log2FoldChange","lfcSE","pvalue","padj","external_gene_name","gene_biotype","percentage_gene_gc_content","entrezgene_id","baseMean_selected_samples"
"ENSMUSG00000036052",697.584983285327,-0.796691451451572,0.307726085296427,0.00642117471714224,0.018927406953971,"Dnajb5","protein_coding",54.02,56323,656.116015392087
"ENSMUSG00000036053",2727.96564408502,-0.850114838405129,0.133490203143685,1.27748398171324e-10,1.84354153912755e-09,"Fmnl2","protein_coding",42.8,71409,2989.31598999038
"ENSMUSG00000036054",1214.58243721858,-0.354644691990672,0.298880162541858,0.212183401282623,0.330693622616861,"Sugp2","protein_coding",49.53,234373,1483.94721625834
"ENSMUSG00000036057",2688.51113691598,-0.375530705201276,0.206248062307537,0.0606734443944903,0.124318271359285,"Ptpn23","protein_coding",49.87,104831,2915.64983169341
"ENSMUSG00000036061",529.713359794095,-0.581039953952363,0.329027874885611,0.0606085622723029,0.124212138640199,"Smug1","protein_coding",48.32,71726,596.219683959718
"ENSMUSG00000036062",595.961249464056,-4.25290641650565,0.957365683078191,6.02212404436057e-07,4.87863581842743e-06,"Phf24","protein_coding",48.9,230085,370.838942793377
"ENSMUSG00000036067",17.0933720879534,-0.0878387608969578,0.869512049918026,0.835903635399279,0.904898856098902,"Slc2a6","protein_coding",55.82,227659,24.7018272363016
"ENSMUSG00000036073",419.58779236292,-1.03465736199636,0.22420605437512,2.18234773448526e-06,1.58461163970077e-05,"Galt","polymorphic_pseudogene",54.56,14430,412.70994724097
"ENSMUSG00000036078",1518.38525962492,0.948296349580562,0.215532262115969,6.34960166378862e-06,4.18500865354434e-05,"Sigmar1","protein_coding",47.61,18391,1567.35091916798
"ENSMUSG00000036086",629.080654390811,0.223034633054741,0.30569565213926,0.446277456462944,0.579735667252815,"Zranb3","protein_coding",41.95,226409,562.492993542401
"ENSMUSG00000036087",2348.48605045916,-0.17259996317489,0.236260584780991,0.451139899705731,0.584465993467428,"Slain2","protein_coding",41.02,75991,2310.70403969363
"ENSMUSG00000036091",144.947641196968,-0.466013294312233,0.34727178242509,0.15200377710516,0.25603709765957,"Hyal3","protein_coding",53.36,109685,165.584181659561
"ENSMUSG00000036093",3412.01562652369,-0.325665378199174,0.204669194010556,0.101776779806866,0.187093703041194,"Arl5a","protein_coding",39.89,75423,3195.12358717606
"ENSMUSG00000036095",0.295196180089757,-0.0161045906119056,1.01653496781513,0.982558294711202,NA,"Dgkb","protein_coding",36.76,217480,0
"ENSMUSG00000036097",2412.66605146767,0.150685550463631,0.18308530559856,0.404255590876532,0.538481080034756,"Slf2","protein_coding",41.14,226151,2523.92905072543
"ENSMUSG00000036098",83.9912448452664,-0.752763654931192,0.522947741763905,0.0957535130271121,0.178172214477561,"Myrf","protein_coding",54.46,225908,100.065723785751
"ENSMUSG00000036099",2177.63057060605,-0.266979205102119,0.227892243397878,0.224248918387292,0.345116902990333,"Vezt","protein_coding",41.91,215008,2063.70216015481
"ENSMUSG00000036103",722.296253403966,-0.787699270612222,0.260717366138801,0.0017281542971126,0.00611025983621954,"Colec12","protein_coding",41.61,140792,458.957091256652
"ENSMUSG00000036104",3580.11479795285,-1.04886695305811,0.300522242488293,0.00024294196744813,0.001101855514431,"Rab3gap1","protein_coding",40.57,226407,3462.96900846056
"ENSMUSG00000036106",374.009894734632,1.41973651209385,0.245744627876967,2.68146454344642e-09,3.14499924223072e-08,"Prr5","protein_coding",54.16,109270,376.664980339268
"ENSMUSG00000036109",2109.72495564223,0.704596343474422,0.181026271039307,7.6557027513183e-05,0.000393666882051872,"Mbnl3","protein_coding",38.26,171170,2532.09532987839
"ENSMUSG00000036110",0.568893101461703,0.174448151150068,1.03570859274296,0.419049008423751,NA,"Slc17a2","protein_coding",40.74,218103,0.958900672423815
"ENSMUSG00000036111",614.480179561439,-1.26767722032645,0.169033598442208,2.84695847983837e-14,6.12428661772708e-13,"Lmo1","protein_coding",51.09,109594,492.588087967756
"ENSMUSG00000036112",6098.92539162367,0.321112484025749,0.294486767279075,0.25138135427622,0.376826461872542,"Metap2","protein_coding",41.99,56307,6233.7310478646
"ENSMUSG00000036114",490.570680953284,0.168437635865221,0.302699745264071,0.562041543926999,0.6873959212189,"Rpp25l","protein_coding",58.39,69961,510.126456773234
"ENSMUSG00000036117",0.867150549363173,-0.195848842292386,1.04507613870628,0.298111674932931,NA,"Il5","protein_coding",43.03,16191,1.95108873606714
"ENSMUSG00000036120",666.109651966058,0.00576121696962489,0.239936891658622,0.982946473349352,0.98906974646202,"Rfxank","protein_coding",52.08,19727,657.223673645188
"ENSMUSG00000036123",4.63070253217377,0.193722525678303,1.00758739309586,0.781262882289298,0.865489996057943,"Slc9a3","protein_coding",46.43,105243,0.111332981688143
"ENSMUSG00000036131",14.1580035016448,-0.471306844164903,0.917410719208059,0.362622076898341,0.497639210314954,"Frmd7","protein_coding",42.14,385354,4.40737799792525
"ENSMUSG00000036136",64.0333738757588,1.55257133327479,0.788591996106132,0.0101342438251514,0.0280661702205352,"Fam110c","protein_coding",44.75,104943,43.1732561426514
"ENSMUSG00000036138",908.230105058916,0.25396691844501,0.205476780094644,0.210625657604954,0.328710980518487,"Acaa1a","protein_coding",54.27,113868,991.95069287113
"ENSMUSG00000036139",67.5682446883963,-6.35741538990799,0.90501783833398,2.15757848641451e-13,4.29509732419857e-12,"Hoxc9","protein_coding",52.43,15427,106.97679579236
"ENSMUSG00000036144",1.49210450399584,0.165148771289621,1.03455726014868,0.306568080154301,NA,"Meox2","protein_coding",36.93,17286,1.76241722702811
"ENSMUSG00000036151",28.5548523861059,-2.2939876002071,1.13320504385146,0.00417024552477016,0.0130752428219168,"Tm6sf2","protein_coding",51.49,107770,32.2933141240763
"ENSMUSG00000036155",4415.46999329334,1.04743613107753,0.180855186406229,3.71491694070473e-09,4.28880755775153e-08,"Mgat5","protein_coding",46.05,107895,3185.66140852039
"ENSMUSG00000036158",1200.55505852154,2.05757062276142,0.183858883593736,9.24077379009867e-30,7.0899836904532e-28,"Prickle1","protein_coding",45.21,106042,1247.30311855977
"ENSMUSG00000036160",1420.96927451095,0.818974396799173,0.179151863177397,3.55034328624456e-06,2.48389138574876e-05,"Surf6","protein_coding",47.81,20935,1418.53701728835
"ENSMUSG00000036167",2327.51600554965,0.39606525201823,0.143847145050642,0.00545619265268337,0.0164939024524258,"Pphln1","protein_coding",42.4,223828,2519.08841428686
"ENSMUSG00000036168",43.6546130380774,-0.419082723331831,0.844808546221226,0.42137874948803,0.55586132911187,"Ccdc38","protein_coding",44.7,237465,40.6154389413813
"ENSMUSG00000036169",10985.2761060087,2.5225555555672,0.17547766641242,9.61702213914604e-48,2.7244283949267e-45,"Sostdc1","protein_coding",41.01,66042,4761.56407757673
"ENSMUSG00000036172",22.580726111638,-0.302643853950189,0.878142750247317,0.53360373164209,0.662739721735967,"Cd200r3","protein_coding",40.21,74603,18.6096683198046
"ENSMUSG00000036180",6346.48633688566,0.854255220945814,0.194285344075047,7.18124036657795e-06,4.67758613760758e-05,"Gatad2a","protein_coding",47.39,234366,6118.18279204115
"ENSMUSG00000036181",12070.6285938358,1.7009434280726,0.240661114372602,3.98927324037189e-13,7.72434042567907e-12,"H1f2","protein_coding",55.06,50708,10786.9318418854
"ENSMUSG00000036185",8.60732758688829,-0.325273031762511,0.911688712515071,0.494199391226548,0.625872599040279,"Sapcd1","protein_coding",55.83,78376,6.48935658472223
"ENSMUSG00000036186",388.772235058717,-0.399223851221215,0.253196961661761,0.102542889373895,0.188088929667387,"Dipk1b","protein_coding",56.01,56279,462.154944687023
"ENSMUSG00000036188",1048.03701100523,0.223405793476858,0.179783319279947,0.207811210099762,0.325228252828236,"Ankmy2","protein_coding",43.24,217473,1163.86985770908
"ENSMUSG00000036192",745.148936882166,-3.44892275180424,0.977187466456459,3.57632551206526e-05,0.000200226384856095,"Rorb","protein_coding",39.33,225998,886.99464589432
"ENSMUSG00000036196",15.9993395692324,-0.358587199005087,0.98968012328788,0.389060419249771,0.523682068892651,"Slc26a8","protein_coding",46.68,224661,9.03710889004128
"ENSMUSG00000036197",1518.90154576346,0.670894370098215,0.118831443624823,1.27055732746632e-08,1.36023503650959e-07,"Gxylt1","protein_coding",44.09,223827,1662.01096993543
"ENSMUSG00000036198",0.873987015433039,0.113054863551295,1.01801081670335,0.771006762418474,NA,"Arhgap36","protein_coding",43.59,75404,0.202196476717249
"ENSMUSG00000036199",1550.95430756052,0.431077155984165,0.306681076615184,0.139754400393445,0.239639051955694,"Ndufa13","protein_coding",51.64,67184,1469.7100582193
"ENSMUSG00000036202",5790.6853536919,0.236123078220205,0.255237703189358,0.340714768095528,0.474542148075868,"Rif1","protein_coding",38.6,51869,5631.38346294266
"ENSMUSG00000036206",2548.26043208514,0.528531577936476,0.446862355570465,0.185272049840898,0.297177659039224,"Sh3bp4","protein_coding",49.31,98402,1121.6848092627
"ENSMUSG00000036208",890.460050031095,0.539401251073638,0.172030720569483,0.00148325766820353,0.00536279338352637,"Nepro","protein_coding",43.37,212547,1057.7201612645
"ENSMUSG00000036211",38.3578261792763,1.1152167058313,0.603849510149747,0.0259380398171329,0.0618042268624074,"H1f6","protein_coding",51.75,107970,34.3135508899549
"ENSMUSG00000036214",91.252067881225,-0.52144092215162,0.50360491637246,0.234255179439995,0.357024902682342,"Polr1has","protein_coding",43.92,76416,78.4186981567794
"ENSMUSG00000036216",9.2393392609051,-0.515540112042112,1.22703218628246,0.0108178099882692,0.0296780621460055,"Leap2","protein_coding",46.26,259301,14.2761895359739
"ENSMUSG00000036218",285.273464756141,2.68172361102302,0.382979364184141,2.77227401793938e-13,5.44228718191212e-12,"Pdzrn4","protein_coding",41.12,239618,238.521056714081
"ENSMUSG00000036223",275.2999024249,2.8477436693269,0.344216019211407,1.40996188172404e-17,4.28432971783275e-16,"Ska1","protein_coding",45.82,66468,267.041260302997
"ENSMUSG00000036225",2554.2037592108,0.0383678249340355,0.1650221687479,0.817161013634299,0.890999698310161,"Kctd1","protein_coding",44.93,106931,1891.25596073963
"ENSMUSG00000036231",3.6871096963384,0.210731086082345,1.0481001442558,0.146751708003125,0.248920960866759,"Agr3","protein_coding",38.47,403205,4.77099694161512
"ENSMUSG00000036241",5968.21609393347,-0.468506716491221,0.206172328962674,0.0202592533325944,0.050283581461975,"Ube2r2","protein_coding",43.31,67615,5462.31287565664
"ENSMUSG00000036242",2013.87666990825,-0.963117707879856,0.267422398002415,0.000183043541366868,0.000852875448059087,"Armh4","protein_coding",40.19,67419,228.794962581868
"ENSMUSG00000036246",270.108869516559,-0.230552288027804,0.48915477069394,0.590333263820158,0.711646266447423,"Gmip","protein_coding",52.24,78816,258.259781406148
"ENSMUSG00000036249",204.993249435006,0.660815048073179,0.306425002424755,0.0233016262695287,0.0565392207309398,"Rbm43","protein_coding",44.27,71684,176.23070278
"ENSMUSG00000036251",0.986980156622824,-0.0177100298044024,1.01634655366501,0.982561638009157,NA,"Trpm8","protein_coding",44.79,171382,0
"ENSMUSG00000036256",640.911732951703,1.04499118597377,0.633894320011078,0.0412934655405449,0.0904780907262726,"Igfbp7","protein_coding",45.74,29817,38.7794201228954
"ENSMUSG00000036257",1713.38380760567,0.0257348787389687,0.288656698917811,0.917245316795407,0.959776978262907,"Pnpla8","protein_coding",39.77,67452,1373.87049572302
"ENSMUSG00000036264",421.92765524804,0.717175954387106,0.335462702200971,0.0227921676375307,0.0555078660068099,"Fstl4","protein_coding",46.9,320027,165.911953970989
"ENSMUSG00000036270",2636.41722911938,0.1283037203553,0.256516560265477,0.608020657119503,0.726452918517942,"Edc4","protein_coding",51.98,234699,2915.36036553631
"ENSMUSG00000036273",286.798178500304,1.65534849769627,0.409811372733939,1.3120323796883e-05,8.1373405993871e-05,"Lrrk2","protein_coding",40.48,66725,275.561439142447
"ENSMUSG00000036275",4054.81453940342,0.468222427549865,0.173561728832056,0.00621256282682214,0.0184243330950451,"9530068E07Rik","protein_coding",46.7,213673,3953.57063413265
"ENSMUSG00000036278",95.9985938528099,0.352724190487193,0.289890925397604,0.203486099523022,0.319763870679035,"Macrod1","protein_coding",54.01,107227,111.551557190624
"ENSMUSG00000036281",869.644550392085,-0.367571104862793,0.314639547269816,0.220950256529412,0.341094737066783,"Snapc4","protein_coding",51.66,227644,950.667645854975
"ENSMUSG00000036282",2208.0552542534,-0.149786227793418,0.187653659639662,0.416204453724997,0.550692592576855,"Naa30","protein_coding",38.31,70646,2152.8613536517
"ENSMUSG00000036285",943.800289143643,0.861345472548169,0.317070081852219,0.003962315708699,0.0125149367855889,"Noa1","protein_coding",44.7,56412,1034.99765389029
"ENSMUSG00000036291",821.13768409858,-0.543434935040348,0.238245239367447,0.0181971964601348,0.0458955178217946,"Ap5m1","protein_coding",39.1,NA,759.444063854034
"ENSMUSG00000036292",211.187251595236,-0.550000369108027,0.370573683484747,0.110684007176436,0.199780288002077,"Gramd1c","protein_coding",42.02,207798,194.390585046406
"ENSMUSG00000036295",828.779047338959,-5.12306210023515,0.523958746742424,1.48394864960627e-23,7.42538870485052e-22,"Lrrn3","protein_coding",38.51,16981,153.321283266675
"ENSMUSG00000036298",534.159864503555,1.10992740913489,0.328540327941079,0.000344282124076368,0.00149589689304913,"Slc2a13","protein_coding",41.86,239606,178.711547702897
"ENSMUSG00000036299",1356.95002962813,-0.478397680541803,0.14623367568602,0.000946217394045694,0.00362464054378145,"BC031181","protein_coding",45.06,407819,1359.24002225435
"ENSMUSG00000036304",270.700163883505,1.51744355326563,0.338295494648229,2.11612054881833e-06,1.54435060982922e-05,"Zdhhc23","protein_coding",47.36,332175,349.566102469701
"ENSMUSG00000036306",973.594217026265,0.713963243746415,0.350082641655466,0.0273295393421958,0.0645021965453979,"Lzts1","protein_coding",46.3,211134,809.783579236474
"ENSMUSG00000036309",8298.16196862137,0.276472197411772,0.188562702942972,0.135482849558299,0.234010054569601,"Skp1","protein_coding",40.63,21402,8790.79917366073
"ENSMUSG00000036315",393.801415249852,0.0279776936711988,0.250084215603146,0.910543509947755,0.95504066149474,"Polr1h","protein_coding",44.24,66136,377.75600662363
"ENSMUSG00000036323",5371.97460997257,0.130318539835842,0.222261161480635,0.550642836421569,0.677640659618176,"Srp72","protein_coding",41.87,66661,5387.22934209338
"ENSMUSG00000036327",693.192121732016,0.641685078669689,0.187408368989874,0.000482084262885314,0.00200884806896813,"Qsox2","protein_coding",48.93,227638,700.408669850375
"ENSMUSG00000036330",15.682303009401,-0.157161506537847,0.87085166637914,0.753101187503254,0.843476994506716,"Slc18a1","protein_coding",42.17,110877,1.09087706374789
"ENSMUSG00000036333",4241.66409663098,-0.836914051315497,0.177039475978263,1.40197940165767e-06,1.05673551789293e-05,"Kidins220","protein_coding",42.09,77480,3980.27640842682
"ENSMUSG00000036334",2459.51884094277,-1.42899493808585,0.202867759246211,6.8837895948478e-13,1.30008309332849e-11,"Igsf10","protein_coding",40.6,242050,3563.70253900763
"ENSMUSG00000036339",1149.47505186695,-0.506152734212025,0.21234657932078,0.0146130003445264,0.0381354575317616,"Tmem260","protein_coding",42.71,218989,1239.06576314782
"ENSMUSG00000036352",978.314355988761,0.527490730642967,0.31746553017852,0.0789663245335592,0.153255259270759,"Ubac1","protein_coding",47.15,98766,1020.81458617051
"ENSMUSG00000036353",10.2142096505641,0.0234581863941301,0.897334587840524,0.966571413816587,0.987496216118062,"P2ry12","protein_coding",39.6,70839,11.7173552086182
"ENSMUSG00000036356",194.959821684783,-0.28922530959393,0.826887150542004,0.560434354712132,0.685931419585856,"Csgalnact1","protein_coding",40.94,234356,100.706557124806
"ENSMUSG00000036362",11.4191289965811,-0.0364302870578784,0.87040593980357,0.928160256595884,0.966857666173933,"P2ry13","protein_coding",43.2,74191,12.9349134097167
"ENSMUSG00000036368",192.632051127368,1.59902966486346,0.619228568930685,0.00213801761573378,0.00734367774223501,"Rmdn2","protein_coding",41.03,381110,226.284751687573
"ENSMUSG00000036371",28707.550035214,0.598558165545209,0.241618268907518,0.0106479269335406,0.0292643173961516,"Serbp1","protein_coding",39.62,66870,28259.2815527488
"ENSMUSG00000036372",1676.50957515894,1.06511205416209,0.347178433736809,0.00102185177390052,0.00387886591725503,"Tmem258","protein_coding",47.78,69038,1551.63058388209
"ENSMUSG00000036376",593.915760434587,0.75759963205332,0.195048693602079,7.38536100070093e-05,0.000381469950818813,"Abt1","protein_coding",47.84,30946,610.005487171718
"ENSMUSG00000036377",801.344926632127,1.26474488285871,0.369551036532248,0.000238217846646091,0.00108256254396375,"Cracd","protein_coding",45.25,320827,711.320591679181
"ENSMUSG00000036381",83.603771663487,-4.13101107498741,1.30990067572174,9.08099799914329e-05,0.000458130129195136,"P2ry14","protein_coding",42.39,140795,119.239940683166
"ENSMUSG00000036381",83.603771663487,-4.13101107498741,1.30990067572174,9.08099799914329e-05,0.000458130129195136,"P2ry14","protein_coding",42.39,320463,119.239940683166
"ENSMUSG00000036390",838.398218217618,0.872806175673216,0.310019265626261,0.00296794457745179,0.0097463556894357,"Gadd45a","protein_coding",50.85,13197,853.839895489424
"ENSMUSG00000036391",1829.19174948866,0.814252588138152,0.176220916844437,2.81250934549317e-06,2.01124454710335e-05,"Sec24a","protein_coding",42.23,77371,1865.87891456392
